id,title,popularity,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,sciencefiction,thriller,tvmovie,war,western
8973,Lord of Illusions,4.102409,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
15730,Love & Human Remains,0.354014,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47608,Mad Love,2.624771,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2293,Mallrats,8.25547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9070,Mighty Morphin Power Rangers: The Movie,7.024227,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
68274,Moonlight and Valentino,1.01115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48787,Mute Witness,2.466066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34574,Nadja,7.720056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1642,The Net,13.304342,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11472,Nine Months,8.482834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36196,Party Girl,1.165039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11980,The Prophecy,10.187623,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
58372,Reckless,0.119713,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32646,Safe,8.180047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10533,The Scarlet Letter,6.752119,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10802,Showgirls,17.502375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,Smoke,5.552946,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18402,Something to Talk About,3.743212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348,Species,13.492845,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
139408,The Stars Fell on Henrietta,0.913522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Strange Days,11.223055,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5967,The Umbrellas of Cherbourg,8.133881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
79593,The Tie That Binds,1.820419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
